Profile_URL,scholar_id,name,affiliation,total_cites,h_index,i10_index,fields
https://scholar.google.com/citations?hl=en&user=4XG8SEIAAAAJ,"""4XG8SEIAAAAJ""",Balent Gérard,"INRAe, UMR 1201 DYNAFOR, Toulouse",3404,32,69,"Landscape ecology, Grassland ecology, Ornithology, Biodiversity long-term monitoring, Pastoralism"
https://scholar.google.com/citations?hl=en&user=eD71LjUAAAAJ,"""eD71LjUAAAAJ""",Hannah R. Gaines-Day,"Research Scientist, University of Wisconsin - Madison",3392,14,14,"Agroecology, Landscape Ecology, Pollination Biology"
https://scholar.google.com/citations?hl=en&user=R3QycYUAAAAJ,"""R3QycYUAAAAJ""",Patrick Jantz,"Assistant Research Professor, Northern Arizona University, School of Informatics, Computing and Cybe",3391,23,31,"Land Use Change, Landscape Ecology, Habitat Connectivity, Biogeography, Conservation"
https://scholar.google.com/citations?hl=en&user=gDgAYBoAAAAJ,"""gDgAYBoAAAAJ""",William E. Peterman,"Associate Professor, Ohio State University",3390,33,63,"Landscape ecology, Landscape genetics, Quantitative Ecology, Ecology & Conservation of Reptiles and Amphibians"
https://scholar.google.com/citations?hl=en&user=g0L9WaUAAAAJ,"""g0L9WaUAAAAJ""",John Kupfer,"Professor of Geography, University of South Carolina",3388,30,47,"Landscape ecology, biogeography, spatial analysis, conservation, protected areas"
https://scholar.google.com/citations?hl=en&user=_rpxjIYAAAAJ,"""_rpxjIYAAAAJ""",Ilona Naujokaitis-Lewis,Environment and Climate Change Canada,3368,16,19,"Conservation Biology, Global Environmental Change, Landscape ecology, Climate change adaptation"
https://scholar.google.com/citations?hl=en&user=Z6BZSX0AAAAJ,"""Z6BZSX0AAAAJ""",Jiangxiao Qiu,"Associate Professor, University of Florida",3363,35,52,"Landscape Ecology, Ecosystem Service, Sustainability, Global Change, Social-ecological systems"
https://scholar.google.com/citations?hl=en&user=ma5TF9YAAAAJ,"""ma5TF9YAAAAJ""",Aliyu Salisu Barau,"Professor, Bayero University, Kano",3339,22,31,"Urban Planning, Climate Change, Informal Urbanism, Landscape Ecology, Special Economic Zones"
https://scholar.google.com/citations?hl=en&user=o-sf2DEAAAAJ,"""o-sf2DEAAAAJ""",Nicholas Povak,US Forest Service - Pacific Northwest Research,3305,24,39,"Landscape ecology, disturbance ecology, decision support, machine learning, geospatial modeling"
https://scholar.google.com/citations?hl=en&user=p10DAGkAAAAJ,"""p10DAGkAAAAJ""",I-Min Tso,"Professor of Life Science, Tunghai University",3284,37,89,"spider behavior, spider biodiversity, landscape ecology, conservation biology"
https://scholar.google.com/citations?hl=en&user=R80LxsIAAAAJ,"""R80LxsIAAAAJ""",Leonie Seabrook,"Freelance editor, formerly at the University of Queensland",3282,30,38,"Landscape ecology, Landscape change science, ecological history"
https://scholar.google.com/citations?hl=en&user=f2XkAhYAAAAJ,"""f2XkAhYAAAAJ""",Jeremy D. Maestas,USDA Natural Resources Conservation Service,3282,33,47,"Landscape Ecology, Restoration, Conservation, Sagebrush Ecosystems, Sage-Grouse"
https://scholar.google.com/citations?hl=en&user=ISo7_jsAAAAJ,"""ISo7_jsAAAAJ""",Sam Veloz,Point Blue Conservation Science,3279,20,26,"Ecology, Conservation Biology, Biogeography, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=EtlTWcUAAAAJ,"""EtlTWcUAAAAJ""",Jan Plue,"Swedish Biodiversity Centre, Sveriges Lantbruksuniversitet, Uppsala, Sweden",3277,34,63,"Landscape ecology, Historical Ecology, Semi-natural grasslands, Population genetics, Plant ecology"
https://scholar.google.com/citations?hl=en&user=a9kjn2MAAAAJ,"""a9kjn2MAAAAJ""",Dimitrios D. Alexakis,"Assistant Researcher, Foundation for Research and Technology Hellas - IMS/FORTH",3276,29,55,"Remote Sensing, GIS, Landscape Ecology, Geomorphology, Landscape Archaeology"
https://scholar.google.com/citations?hl=en&user=_DLb3QsAAAAJ,"""_DLb3QsAAAAJ""",Angie Haslem,"Research Fellow, La Trobe University",3244,24,34,"Conservation biology, Fire ecology, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=d4wcE6cAAAAJ,"""d4wcE6cAAAAJ""",John Wilmshurst,University of Saskatchewan,3236,24,31,"grassland ecology, landscape ecology, large mammal behaviour, conservation"
https://scholar.google.com/citations?hl=en&user=sUy3v40AAAAJ,"""sUy3v40AAAAJ""",Mathieu Basille,French biodiversity agency (OFB),3232,27,32,"landscape ecology, movement ecology, habitat, global change, conservation"
https://scholar.google.com/citations?hl=en&user=ZhHnyo4AAAAJ,"""ZhHnyo4AAAAJ""",David Nestel,"Institute of Plant protection, ARO",3225,36,69,"insect physiology, IPM, insect ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=gsyXAPMAAAAJ,"""gsyXAPMAAAAJ""",Martin J. Westgate,"Team Leader: Science & Decision Support, Atlas of Living Australia",3201,31,52,"Evidence Synthesis, Conservation Biology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=ujGDgxQAAAAJ,"""ujGDgxQAAAAJ""",Lauren M. Porensky,"Research Ecologist, USDA-ARS Rangelands Resources and Systems Research Unit",3174,33,64,"landscape ecology, plant communities, rangelands, restoration, conservation"
https://scholar.google.com/citations?hl=en&user=zk-c_hwAAAAJ,"""zk-c_hwAAAAJ""",Robert John,"Associate Professor, Biological Sciences, Indian Institute of Science Education and Research, Kolkata",3175,19,31,"Plant Community Ecology, Landscape Ecology, Conservation Biology, Climate Change Biology"
https://scholar.google.com/citations?hl=en&user=yPeeU0MAAAAJ,"""yPeeU0MAAAAJ""",Camilo Alcantara,Universidad de Guanajuato,3159,16,21,"Land cover change, Landscape ecology, Remote Sensing"
https://scholar.google.com/citations?hl=en&user=j4FpQ4kAAAAJ,"""j4FpQ4kAAAAJ""",Linda Halsey,"Stantec, Calgary Alberta",3158,23,28,"Northern Wetlands, Landscape Ecology, Environmental Impact Assessments"
https://scholar.google.com/citations?hl=en&user=zefiKP0AAAAJ,"""zefiKP0AAAAJ""",Jennifer Fraterrigo,"Professor, University of Illinois at Urbana-Champaign",3152,25,43,"Landscape Ecology, Plant and Ecosystem Ecology, Trait-Based Ecology"
https://scholar.google.com/citations?hl=en&user=qeTvs9cAAAAJ,"""qeTvs9cAAAAJ""",Brian Buma,"Environmental Defense Fund, University of Colorado, University of Alaska",3151,31,49,"Landscape Ecology, Disturbance, Resilience, Succession"
https://scholar.google.com/citations?hl=en&user=Hl03RnEAAAAJ,"""Hl03RnEAAAAJ""",Blake E. Feist,National Oceanic & Atmospheric Administration,3149,29,50,"Landscape Ecology, Spatial Ecology, Marine Ecology, Geography, Non-indigenous Species"
https://scholar.google.com/citations?hl=en&user=7jCth4IAAAAJ,"""7jCth4IAAAAJ""",Che Elkin,"Mixedwood Ecology Chair, University of Northern British Columbia",3126,30,44,"Forest Ecology, Disturbance Ecology, Landscape Ecology, Forest Dynamics, Climate Impacts"
https://scholar.google.com/citations?hl=en&user=e4p-7TQAAAAJ,"""e4p-7TQAAAAJ""",Kevin Potter,USDA Forest Service,3124,33,58,"conservation genetics, forest ecology, landscape ecology, forest health"
https://scholar.google.com/citations?hl=en&user=GchjUPQAAAAJ,"""GchjUPQAAAAJ""",Patrícia Rodrigues,IRD,3122,14,16,"conservation biology, landscape ecology, socio-ecological systems, human-wildlife conflicts"
https://scholar.google.com/citations?hl=en&user=-BcmL_4AAAAJ,"""-BcmL_4AAAAJ""",Jennifer Jensen,"Department of Geography, Texas State University",3114,16,20,"remote sensing, landscape ecology, vegetation, lidar, SfM"
https://scholar.google.com/citations?hl=en&user=iUcxJbsAAAAJ,"""iUcxJbsAAAAJ""",Ruben Darío Quintana,Investigador Superior CONICET - Profesor Asociado UNSAM - Director IIIA (CONICET-UNSAM),3111,29,73,"Land use change, wetlands, landscape ecology, conservation biology"
https://scholar.google.com/citations?hl=en&user=FRpnw3kAAAAJ,"""FRpnw3kAAAAJ""",Eva Strand,"Professor of Landscape Ecology, University of Idaho",3108,32,57,"Landscape ecology, fire ecology, rangeland ecology"
https://scholar.google.com/citations?hl=en&user=W49VQWwAAAAJ,"""W49VQWwAAAAJ""",Alignier Audrey,"INRAE Rennes, UMR BAGAP",3105,23,40,"landscape ecology, community ecology, spatial ecology, agroecology"
https://scholar.google.com/citations?hl=en&user=o5na2IYAAAAJ,"""o5na2IYAAAAJ""",Aaron Gove,Wintawari Guruma Aboriginal Corporation and Curtin University,3060,22,30,"Biodiversity, Community Ecology, Landscape Ecology, Agriculture, Restoration"
https://scholar.google.com/citations?hl=en&user=ubEsVkUAAAAJ,"""ubEsVkUAAAAJ""",C. Alina Cansler,University of Montana,3042,24,31,"Fire Ecology, Forest Management, Landscape Ecology, Fire Science, Remote Sensing"
https://scholar.google.com/citations?hl=en&user=0ZSa-l8AAAAJ,"""0ZSa-l8AAAAJ""",Tania Zaviezo,"Profesor of Entomology, Pontificia Universidad Católica de Chile",3039,30,63,"biological control, landscape ecology, parasitoid biology, predatory insects"
https://scholar.google.com/citations?hl=en&user=KnPFVhgAAAAJ,"""KnPFVhgAAAAJ""",John Withey,"Graduate Program on the Environment, The Evergreen State College",3027,19,20,"landscape ecology, avian ecology, urban ecology, conservation biology, climate change"
https://scholar.google.com/citations?hl=en&user=rGqi6WsAAAAJ,"""rGqi6WsAAAAJ""",kevin watts,Forest Research & University of Stirling,3024,32,56,"landscape ecology, biodiversity, fragmentation, restoration"
https://scholar.google.com/citations?hl=en&user=wMluDNsAAAAJ,"""wMluDNsAAAAJ""",Jayme Augusto Prevedello,Rio de Janeiro State University,3019,25,38,"Landscape Ecology, Conservation Biology"
https://scholar.google.com/citations?hl=en&user=6BTeEOIAAAAJ,"""6BTeEOIAAAAJ""",Eric Mellink,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C., México",3018,30,95,"Wildlife ecology and conservation, landscape ecology"
https://scholar.google.com/citations?hl=en&user=-iNdMYAAAAAJ,"""-iNdMYAAAAAJ""",Jun Ma (马俊),Fudan University,3014,27,45,"landscape ecology, remote sensing, carbon cycle"
https://scholar.google.com/citations?hl=en&user=SeRu90EAAAAJ,"""SeRu90EAAAAJ""",Alexandru-Ionut PETRISOR,"Ion Mincu University of Architecture and Urbanism, Romania",2982,30,86,"urban ecology, landscape ecology, land use changes, systems ecology, predatory publishers"
https://scholar.google.com/citations?hl=en&user=uKDLop8AAAAJ,"""uKDLop8AAAAJ""",Barbara M Smith,"Associate Professor, Coventry University",2961,23,37,"restoration ecology, agricultural ecology, pollination ecology, agroecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=dJBeeV4AAAAJ,"""dJBeeV4AAAAJ""",Teresa Eyre,Queensland Principal Ecologist,2942,26,45,"Applied Ecology, Landscape Ecology, Fauna, Biodiversity in Grazed Landscapes"
https://scholar.google.com/citations?hl=en&user=p1PEL0IAAAAJ,"""p1PEL0IAAAAJ""",Nicola Zaccarelli,Università del Salento,2937,27,35,"Landscape ecology, resilience, multiscale analysis, image processing, nonlinear time-series analysis"
https://scholar.google.com/citations?hl=en&user=AxwB2gUAAAAJ,"""AxwB2gUAAAAJ""",Nidhi Chauhan Nagabhatla,Unknown affiliation,2943,23,48,"Climate Change, Remote Sensing, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=X4T9p18AAAAJ,"""X4T9p18AAAAJ""",HERVE ROLAND MEMIAGHE,"PhD, University of Oregon",2928,19,23,"Ecology, Forest dynamic, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=r5ACMHIAAAAJ,"""r5ACMHIAAAAJ""",Juraj Lieskovsky,"Institute of Landscape Ecology, SAS",2917,24,33,Landscape Ecology
https://scholar.google.com/citations?hl=en&user=F4h1D5wAAAAJ,"""F4h1D5wAAAAJ""",Christopher K Wright,"Natural Resources Research Institute, University of Minnesota Duluth",2905,19,23,"remote sensing, wetlands, networks, landscape ecology, land use change"
https://scholar.google.com/citations?hl=en&user=WpwPm6IAAAAJ,"""WpwPm6IAAAAJ""",Jorge L. León-Cortés,"Senior Researcher, El Colegio de la Frontera Sur",2903,28,47,"Conservation biology, Landscape ecology, Population ecology"
https://scholar.google.com/citations?hl=en&user=o4t6NLQAAAAJ,"""o4t6NLQAAAAJ""",Delphine Renard,"Center for National Scientific Research (CNRS), France",2903,22,31,"Food security, agrobiodiversity, landscape ecology, ecosystem engineers, cosystem services"
https://scholar.google.com/citations?hl=en&user=QyHytboAAAAJ,"""QyHytboAAAAJ""",Darren J Thornbrugh,"USDA's Forest Service, Renewable Resources Unit, Region 9",2874,12,13,"Landscape Ecology, Landscape Aquatic Ecology, Community Ecology, Trait-Based Ecology and Biological Assessment, Native Fish Spec"
https://scholar.google.com/citations?hl=en&user=MMhTH5AAAAAJ,"""MMhTH5AAAAAJ""",Sam Riffell,Mississippi State University,2873,28,47,"Landscape Ecology, Wildlife Biology, Technology in Education"
https://scholar.google.com/citations?hl=en&user=VZ4XSiMAAAAJ,"""VZ4XSiMAAAAJ""",Matt Hopton,US Environmental Protection Agency,2841,23,34,"Urban Ecology, Landscape Ecology, Ecosystem Services, Stormwater Management"
https://scholar.google.com/citations?hl=en&user=2y5rVK8AAAAJ,"""2y5rVK8AAAAJ""",E. Louise Loudermilk,"USDA Forest Service, Southern Research Station",2841,30,48,"Fire Ecology, Landscape Ecology, Modeling, Forest Dynamics"
https://scholar.google.com/citations?hl=en&user=qyWFYOwAAAAJ,"""qyWFYOwAAAAJ""",Don W. Butler,Australian National University,2798,29,49,"landscape ecology, conservation biology, plant functional ecology, carbon farming"
https://scholar.google.com/citations?hl=en&user=2c8agusAAAAJ,"""2c8agusAAAAJ""",Seth Magle,"Director, Urban Wildlife Institute, Lincoln Park Zoo",2780,30,49,"Urban ecology, wildlife biology, conservation biology, landscape ecology, animal behavior"
https://scholar.google.com/citations?hl=en&user=lwB2ZnEAAAAJ,"""lwB2ZnEAAAAJ""",William (Bill) Dijak,wildlife biologist,2753,26,39,"landscape ecology, landscape modeling, wildlife habitat modeling"
https://scholar.google.com/citations?hl=en&user=lvbpFbEAAAAJ,"""lvbpFbEAAAAJ""",josé carlos morante filho,Universidade Estadual de Santa Cruz,2750,20,35,"Landscape ecology, Applied ecology, Biodiversity and Conservation"
https://scholar.google.com/citations?hl=en&user=VseAaisAAAAJ,"""VseAaisAAAAJ""",Raul Tupayachi,"Department of Global Ecology, Carnegie Institution for Science",2744,18,20,"Biodiversity, landscape ecology, Remote sensing, Botany"
https://scholar.google.com/citations?hl=en&user=G9l50VkAAAAJ,"""G9l50VkAAAAJ""",Yannick DELETTRE,"Researcher, C.N.R.S., France (from 1977 to 2009, then retired).",2723,24,36,"Ecology, soil biology, aquatic ecology, landscape ecology."
https://scholar.google.com/citations?hl=en&user=wdugQR0AAAAJ,"""wdugQR0AAAAJ""",Rosemary Sherriff,"Professor, Cal Poly Humboldt",2720,28,36,"Biogeography, landscape ecology, forest ecology, disturbance ecology, dendrochronology"
https://scholar.google.com/citations?hl=en&user=Ho7vigkAAAAJ,"""Ho7vigkAAAAJ""",Todd Lookingbill,University of Richmond,2719,24,34,Landscape Ecology
https://scholar.google.com/citations?hl=en&user=GmqXiqwAAAAJ,"""GmqXiqwAAAAJ""",Zhiwei Wu,"Institute of Applied Ecology, Chinese Academy of Sciences",2714,25,85,"landscape ecology, disturabnce ecology, fire ecology"
https://scholar.google.com/citations?hl=en&user=FehQzlAAAAAJ,"""FehQzlAAAAAJ""",ANDREU BONET JORNET,"Departamento de Ecología, Universidad de Alicante",2702,26,42,"Landscape Ecology, Biodiversity Conservation, Restoration Ecology"
https://scholar.google.com/citations?hl=en&user=5DLA2isAAAAJ,"""5DLA2isAAAAJ""",Katalin Petz,Environmental Sciences,2695,12,12,"Environmental Sciences, Ecosystem Services, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=n6t2t0UAAAAJ,"""n6t2t0UAAAAJ""",Wendy Jane Fjellstad,Norwegian Institute of Bioeconomy Research,2690,26,37,"Landscape ecology, monitoring, farmland biodiversity, landscape experience"
https://scholar.google.com/citations?hl=en&user=9R3x_0gAAAAJ,"""9R3x_0gAAAAJ""",Paul Galpern,"Associate Professor, Department of Biological Sciences, University of Calgary",2678,19,30,"Landscape ecology, Agroecosystems, Ecosystem Services, Conservation, Geospatial"
https://scholar.google.com/citations?hl=en&user=yB3__CYAAAAJ,"""yB3__CYAAAAJ""",František Petrovič,"profesor, Univerzita Konštantína Filozofa v Nitre",2674,28,77,"landscape ecology, land use/land cover changes, dispersed setlements, ecosystem services"
https://scholar.google.com/citations?hl=en&user=HBS8icYAAAAJ,"""HBS8icYAAAAJ""",Diego Rodrigues Macedo,"Professor of Geography, Universidade Federal de Minas Gerais",2662,27,41,"Geography, Spatial Analysis, Water Resources, Landscape Ecology, Geospatial Tools"
https://scholar.google.com/citations?hl=en&user=ue89-k0AAAAJ,"""ue89-k0AAAAJ""",Ine Dorresteijn,"Associate Professor, Copernicus Institute of Sustainable Development, Utrecht University",2660,31,45,"Conservation biology, Social-ecological systems, Human-wildlife interactions, Sustainability Science, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=mazexH0AAAAJ,"""mazexH0AAAAJ""",Jose Luis Passos Cordeiro,"Researcher – Fundação Oswaldo Cruz (Oswaldo Cruz Foundation), Brazilian Ministry of Health",2650,26,44,"Ecology, Landscape Ecology, Geoprocessing, Conservation Biology, environmental health"
https://scholar.google.com/citations?hl=en&user=gbu537kAAAAJ,"""gbu537kAAAAJ""",João F. Gonçalves,Research Center in Biodiversity and Genetic Resources (CIBIO) - University of Porto,2649,29,51,"Landscape Ecology, Remote Sensing, Biodiversity Monitoring, Ecological Modelling"
https://scholar.google.com/citations?hl=en&user=WOv537UAAAAJ,"""WOv537UAAAAJ""",Dr. Paul Scholte,GIZ / ERAIFT & Ecole de Faune,2646,30,66,"conservation biology, pastoralism, landscape ecology"
https://scholar.google.com/citations?hl=en&user=FVdUeTsAAAAJ,"""FVdUeTsAAAAJ""",Aude VIALATTE,INRA Toulouse,2646,26,37,"Biodiversity, agroecology, landscape ecology, biological control of pests, ecosystem services"
